id,theta,E,ra,dec
101731391000,72.6151,21.5829,90.742,36.598
141324957100,68.3831,21.5797,266.318,-21.8057
160457992700,40.24,21.573,252.8,-73.47
141221194500,36.34,21.5729,63.1,-28.61
102556123101,19.35,21.5713,0.49,-54.24
180550371600,78.6644,21.5658,203.271,-1.7223
181047923600,41.61,21.5636,236.67,-67.04
172492711600,61.2241,21.562,276.245,-17.0541
131680473200,61.3553,21.5608,340.823,-1.80636
110233175300,72.2373,21.5603,58.5607,16.978
90855060200,34.86,21.5571,124.25,-67.8
162704448400,78.0784,21.5547,78.8058,-60.2028
151342430500,36.45,21.5484,126.57,-28.41
142661351600,30.56,21.5448,136.16,-24.26
90465379300,29.52,21.5442,149.94,-20.09
140543633900,67.3067,21.5404,107.012,11.6069
72176384200,20.6,21.54,342.47,-54.34
113125639200,9.82,21.5338,42.2,-42.59
100325350500,45.3,21.5331,100.11,9.83
73230896300,62.2826,21.5295,106.964,-64.7214
171827797700,46.75,21.5282,55.97,-39.65
181800736200,62.661,21.528,29.4842,20.7969
50495254500,50.64,21.525,120.69,15.22
180733246201,28.4,21.5243,62.5,-7.05
103362600300,71.2137,21.522,230.897,8.49796
111931424500,41.81,21.5191,105.82,6.05
172175325900,64.5405,21.5182,37.7874,-68.1009
171094034400,31.77,21.517,87.66,-37.89
140458136200,44.83,21.514,176.19,-47.75
151502806400,38.36,21.5124,120.78,2.8
152822462700,41.01,21.512,186.49,-22.84
71763198900,55.87,21.5115,218.77,-18.95
161686243900,31.89,21.5115,277.5,-3.33
110466641200,39.79,21.5115,129.52,-22.77
51305732100,11.53,21.5113,214.13,-46.22
60194729700,16.3,21.5076,52.94,-48.04
151037381001,44.88,21.5066,214.78,-74.3
180591858400,75.5193,21.5059,62.5714,-5.19006
90731265100,76.9646,21.5035,62.2215,-17.8076
82061326400,34.36,21.5015,78.36,-13.91
152024335400,72.986,21.4961,215.425,36.3158
111816771500,30.53,21.4957,312.33,-4.45
102085057100,67.3172,21.4931,128.684,-73.9382
150136735300,44.08,21.4928,166.88,3.7
151682386100,67.1265,21.4897,231.908,-66.7454
72003053000,49.74,21.4895,110.13,-43.31
142612545900,71.5545,21.4876,265.038,17.8626
171596280700,28.08,21.4853,254.84,-10.65
141696201600,45.4,21.4847,305.06,-79.11
82852659200,46.52,21.4833,300.79,-37.42
172671919300,21.45,21.4831,199.03,-56.37
73200023800,49.3,21.4823,234.54,-54.18
70431326300,52.41,21.4813,332.42,12
150865227900,60.4536,21.4805,54.541,-69.2224
81183852600,43.75,21.4804,88.27,-9.49
142395325300,39,21.477,324.64,1.04
71556568800,51.81,21.4768,205.64,-78.58
160433441800,51.32,21.4753,1.66,4.57
71223284400,28.72,21.4749,119.94,-8.57
53530842800,30.81,21.4747,200.41,-55.93
103208626200,41.61,21.4739,114.45,-38.46
92333569100,51.71,21.473,269.23,-86.29
181800315501,23.32,21.473,50.2,-57.96
142004092900,66.1941,21.4722,6.55655,-76.7427
42262639000,55.21,21.4709,278.8,-84.59
100306203200,45.96,21.4705,198.25,-39.39
111300950401,64.1485,21.4691,319.086,-1.93107
152144923000,60.5911,21.4667,219.817,5.87064
60714160800,39.2,21.4648,141.35,-30.64
150103277201,29.34,21.4628,31.96,-30.72
142768494500,62.7841,21.4627,1.99109,-74.0504
61564010200,62.5884,21.4541,119.328,3.29745
170173858100,37.04,21.4518,26.33,2
121325862300,40.81,21.4518,193.14,-7.09
150320932800,14.07,21.4513,266.83,-28.14
111858498600,40.17,21.4512,44.78,1.93
103182403600,50.02,21.45,236.89,7.3
122882779100,42.06,21.449,302.98,-61.85
172530426701,66.4984,21.4479,208.197,-43.5763
131842452600,45.27,21.447,147.29,8.47
62150249700,16.29,21.4425,63.47,-21.45
93312303600,12.13,21.4405,259.01,-38.77
131543493100,7.76,21.4368,142.97,-29.18
100526591400,47.35,21.4363,118.21,-36.95
53655195400,45.05,21.4347,22.76,-75.09
162750411300,44.08,21.4304,193.11,-66.11
121666600900,50.36,21.4299,352.75,-79.06
143103512600,24.07,21.4297,276.52,-27.54
151468510900,68.9791,21.4294,186.921,-75.2235
141273523500,58.57,21.4283,127.43,23.07
152187735300,28.7,21.4281,60.39,-25.87
121940763400,63.6987,21.4235,342.956,-50.808
52761148900,48.59,21.4217,137.82,2.14
121127063400,40.21,21.4196,304.27,-61.09
141414514100,33.78,21.4157,216.46,-57.87
123231151900,18.78,21.4121,213.09,-16.87
81487076800,29.83,21.4069,278.68,-63.81
143058308700,12.78,21.4068,154.21,-36.86
82224303900,27.99,21.4053,284.1,-40.36
123615986100,31.47,21.4047,118.04,-63.65
111895784900,52.03,21.402,306.37,9.63
112436086500,51.22,21.4007,279.45,-37.15
173001914400,52.66,21.4,197.71,9.82
43386855200,66.3804,21.3995,75.9325,22.848
90993910700,40.84,21.3991,76.27,-10.25
173026677100,31.49,21.3991,31.36,-28.47
80378138100,24.83,21.3968,198.91,-27.57
112241652200,33.95,21.396,150.05,-2.37
153483361200,30.79,21.3957,12.47,-43.64
180595849700,34.53,21.3947,134.91,-5.16
130365397900,21.34,21.3944,86.04,-41.78
101436570800,35.61,21.3939,283.33,-69.52
182407550100,42.27,21.3936,96.52,-59.82
111676100300,8.99,21.392,264.3,-27.5
151785709000,49.4,21.3915,224.5,-2.4
161156401400,15.76,21.3911,248.05,-44.57
142468279400,38.03,21.3896,32.07,-56.18
171013487101,58.62,21.3864,171.33,-38.54
51102847300,12.15,21.3862,93.1,-39.2
152207277200,40.36,21.3862,319.39,-45.92
140750086900,34.39,21.3834,244.98,-40.15
170081426500,68.0077,21.3811,157.439,-67.7692
142961825400,43.14,21.38,162.56,-47.84
73260885100,28.16,21.3752,198.34,-8.83
172100028401,35.52,21.3752,66.06,-0.5
93013876601,72.6609,21.3727,265.038,23.8553
110563292600,59.21,21.3714,23.96,20.93
90107297200,40.06,21.37,142.65,-1.37
53408094900,12.69,21.3691,179.81,-33.68
142944654101,15.04,21.3667,324.02,-48.12
132028000900,49.21,21.3655,80.61,-24.91
81965112100,17.71,21.3648,235.98,-41.98
152916780601,22.53,21.3634,79.23,-53.66
110753158000,49.99,21.3608,111.59,-21.12
130557742800,25.53,21.3576,210.63,-57.61
81637582500,39.2,21.3541,18.03,-45.51
121570964100,43.34,21.3526,13.48,-3.5
140661758500,11.35,21.3489,358.29,-27.17
173465643000,18.8,21.3481,79.17,-19.14
53045600400,48.5,21.3439,9.88,11.01
131324130600,53.1,21.3408,223.91,-44.13
142667248400,45.24,21.3386,66.7,9.08
113522894200,43.27,21.3352,13.64,-40.84
160747349500,53.17,21.3347,207.68,13.2
72660547100,16.28,21.3328,155.69,-37.96
181685503300,33.04,21.3311,271.52,-11.53
173311982701,61.0418,21.3283,290.546,18.5657
83324548400,38.56,21.3261,56.9,-52.62
161862825400,72.0344,21.3247,193.069,25.2394
133002693900,37.61,21.3245,217.58,-62.55
152110776900,41.76,21.323,145.21,-43.39
72812159500,64.0155,21.3214,284.831,-12.8701
181820063800,26.61,21.3204,13.29,-15.4
70554305900,16.41,21.3197,103.04,-30.2
91471033400,52.93,21.3178,329.79,-42.89
103091748800,37.6,21.3125,276.61,-44.05
163221950300,38.96,21.3086,211.37,-15.64
80810524400,29.34,21.3082,282.98,-20.75
72654930100,24.84,21.3068,344.24,-25.18
130720281500,51.65,21.3056,7.43,-63.52
153576602800,28.82,21.3051,117.56,-63.94
151917914400,36.07,21.3035,323.56,-47.56
133055335200,61.7052,21.2997,105.568,-56.5723
81771526600,42.15,21.2986,143.66,-47.35
162593610600,42.44,21.295,295.7,-12.03
172866518801,71.5826,21.2946,10.5862,28.3807
160934526000,30.17,21.2913,166.6,-30.72
141270085600,43.41,21.2883,29.05,-25.83
80766998800,33.67,21.2872,255.18,-57.51
83568270000,58.8293,21.2865,262.084,-37.9795
131121215300,63.3565,21.2823,300.529,-21.2852
82611055600,37.25,21.2807,197.93,-55.55
181345697600,40.72,21.2801,270.74,-61.03
70222594200,35.64,21.278,17.28,-20.3
100627310400,65.4904,21.2717,323.176,-63.2254
122766265500,36.11,21.2715,1.82,-5.57
140575773000,37.34,21.2692,183.45,-15.39
93434752900,27.37,21.2656,61,-45.69
112906854400,55.61,21.262,353.77,-34.17
152153994900,70.002,21.2588,349.623,-64.3151
102843675200,51.76,21.2587,327.25,-2.33
70511005400,23.04,21.2577,278.47,-50.54
180130444900,7.87,21.2567,246.72,-42.49
172476013100,74.3614,21.2559,109.139,-59.518
82505988700,22.26,21.2539,326.66,-52.34
91022282300,32.18,21.2449,7.91,-32.75
170265016400,38.5,21.2438,53.6,-10.59
151050727900,66.5613,21.2409,47.1698,-2.31285
153527101500,27.17,21.2398,167.17,-33.78
170341978800,40.28,21.2397,17.23,-59.8
111023271000,30.52,21.2381,126.23,-40.29
70665882500,33.1,21.2332,174.63,-4.19
80465642000,39.72,21.2318,170.87,-16.59
160118636900,26.09,21.2313,248.27,-53.72
60215110500,23.66,21.231,74.33,-13.32
93545716800,38.49,21.2284,104.12,-4.34
101600989600,43.06,21.2246,354.06,-44.67
143147630000,42.12,21.2234,155.11,-8.44
100616415700,16.97,21.2217,165.68,-22.81
172484685200,71.4568,21.2212,240.314,17.4106
153220741900,15.93,21.2209,214.67,-46.06
81560747500,43.23,21.2153,37.33,7.99
132891799600,51.47,21.2138,271.92,-82.53
61395844900,47.89,21.2068,297.24,-63
121383884100,47.93,21.2068,193.68,-10.09
171981920800,23.35,21.2062,98.43,-44.32
181095921100,31.41,21.2058,190.97,-65.23
163278597400,61.5765,21.2058,207.759,16.0619
160178182100,63.4147,21.205,11.0994,-80.9391
170241831200,24.67,21.2048,338.87,-27.75
142514172800,24.73,21.2048,254.33,-16.79
93401470000,47.44,21.2041,200.38,-14.04
143627457100,74.9626,21.2032,181.345,36.8284
61104435000,30.59,21.2023,117.53,-60.43
70688017400,34.72,21.2021,222.39,-65.14
180114169300,50.34,21.1992,39.19,15.01
100060377300,57.63,21.1992,155.06,-45.13
72772325500,77.1863,21.1976,300.154,-7.31012
141831997000,63.4971,21.1969,56.7662,-1.1863
70073567800,40.27,21.1956,20.22,2.81
123073153100,30.67,21.1942,322.83,-47.01
161670195400,23.83,21.1926,52.82,-40.81
61327184500,43.81,21.188,264.76,5.94
171291246800,24.02,21.188,43.29,-14.11
171924815200,50.72,21.1855,312,-59.91
173011564000,27.58,21.1853,246.63,-32.5
82358147800,63.1268,21.185,129.527,-14.6296
122036549200,40.17,21.1844,277.87,-26.8
141636418700,44.93,21.1809,316.7,-6.22
132113191300,27.43,21.1804,204.96,-10.29
71946107501,21.14,21.1803,316.72,-23.01
182125033500,30.62,21.1773,248.37,-62.65
120732813800,49.6,21.1759,106.72,-49.11
73016169100,37.6,21.175,90.58,-33.26
143268572600,74.0112,21.1694,78.6436,-30.8395
141025606600,16.71,21.1683,201.26,-25.42
140420037400,54.24,21.1679,172.27,-84.46
103232710300,4.44,21.1662,284.36,-39.11
63294688400,61.1371,21.1624,53.9199,10.448
130041975100,36.4,21.162,329.88,-66.56
103572344301,46.8,21.1616,0.81,-40.49
82207872000,70.9968,21.1611,40.5721,35.62
121213369700,53.7,21.1595,136.33,12.41
161993535400,41.26,21.1566,164.81,-3.84
102374869800,46.44,21.1549,248.57,-6.11
71225117600,20.3,21.1546,205.9,-26.46
61558148500,33.44,21.1525,315.68,-13.49
140142696700,55.45,21.1525,36.33,-16.57
151372012400,45.11,21.1518,103.34,-2.78
172616005400,50.44,21.1517,65.48,-44.66
73362797800,40.18,21.1513,246.61,-44.92
160890295300,57.6,21.1507,41.77,-70.27
90511913200,7.77,21.1497,339.21,-27.69
60362889800,9.56,21.1492,359.49,-28.05
92716034500,74.915,21.1485,92.2454,-15.0886
142100112501,37.26,21.1475,16.48,-55.93
110811762200,48.5,21.1454,62.8,-32.31
71335917200,68.0401,21.144,327.808,-51.6934
93048287900,62.8127,21.1431,245.466,-70.4305
120355230500,57.37,21.1416,188.96,-62.75
111047393500,45.35,21.138,263.61,10.38
142427070600,66.1463,21.1371,68.6096,16.2122
51643413200,69.3966,21.1369,43.5338,-60.3298
140238565102,28.33,21.1364,210.69,-13.72
152851730200,33.24,21.1303,231.29,-12.97
92930917400,69.8835,21.1297,50.5167,-67.631
92268050600,76.1247,21.1267,332.058,-7.22475
132892711500,61.7729,21.1267,337.088,-51.9375
132200990700,48.99,21.1261,167.01,-78.29
93630342400,48.97,21.1249,282.02,-31.12
61400568300,46.17,21.1246,334.92,-4.9
141224346800,72.6955,21.1216,226.341,-6.90031
51693022800,33.28,21.1186,174.93,-16.45
142826434000,47.01,21.1167,58.69,-81.79
100447369400,51.64,21.1159,275.83,-69.4
102967644800,19.02,21.1156,119.9,-24.35
111674249300,30.1,21.1115,229.29,-49.24
121588535401,63.6808,21.1112,79.5282,-29.1775
72405667200,14.02,21.1069,307.1,-32.6
130291648700,66.1841,21.1045,287.407,27.8587
113565539600,71.295,21.1021,355.776,-14.4875
131270435700,29.76,21.1002,317.52,-36.99
180526273500,58.27,21.0995,84.91,-47.85
61486990500,39.15,21.0992,328.54,-18.23
161822384200,65.0473,21.0981,273.309,-77.5995
141367082401,39.09,21.098,235.05,-28.68
92290660300,61.9492,21.0953,173.633,-20.2114
181273462800,14.78,21.0897,131.41,-47.63
90521678100,73.9998,21.0873,280.321,19.8906
82806850500,53.88,21.0843,330.74,-75.34
72150912700,35.65,21.0827,105.57,0.02
131796972000,62.6074,21.0815,313.49,27.157
92478611500,30.46,21.0775,62.65,-57.27
172902575700,41.12,21.0667,285.51,-16.73
172630636100,42.42,21.0662,182.06,-19.7
122123611100,43.42,21.0662,186.43,-77.58
110130167100,20.2,21.0642,214.97,-52.34
160670657500,54.47,21.0621,28.86,-79.23
62636842700,49.89,21.0601,336.36,-78.81
180873086800,72.4816,21.0583,324.561,-45.3546
91098105500,8.9,21.0544,292.58,-27.3
151843715500,41.23,21.0536,133.75,-46.98
161478247101,71.811,21.0513,239.439,-45.8937
53587125700,37.2,21.0508,108.98,-12.6
172248440300,61.3182,21.0507,311.527,-75.6326
153573271700,28.74,21.0441,357.84,-11.77
90724200600,7.09,21.0411,92.68,-29.26
63410738900,72.9882,21.0394,105.07,-55.0304
122295923300,9.61,21.0374,332.31,-29.01
83256844600,25.15,21.036,92.58,-10.26
121794600800,67.9638,21.0338,219.811,32.7092
153373992000,51.79,21.0332,281.27,-79.8
162233485500,40.27,21.0331,172.86,-21.02
142180618400,76.0448,21.0327,31.8677,15.6791
161553569900,45.02,21.0305,209.94,-39.93
111534137300,59.96,21.0304,278.62,-74.37
103632951801,41.47,21.0259,349.74,2.89
173161853800,35.11,21.0243,239.8,-70.23
82675905600,66.8027,21.0237,278.375,-30.6059
112823239300,27.45,21.0228,239.98,-57.64
180624698300,71.9654,21.0209,32.3958,-11.4022
110703622200,67.0148,21.0163,347.34,-32.8898
101216930900,53.41,21.0141,322.88,-27.54
131101817900,9.55,21.0132,23.65,-36.65
172464443800,31.38,21.0124,240.07,-40.25
92062606300,42.91,21.0123,209.45,-21.23
123602300000,36.04,21.012,292.02,-70.87
120424584500,67.9574,21.0111,284.379,-75.9727
51580873200,58.32,21.0094,311.75,-68.11
140235138000,52.71,21.0047,56.86,8.19
160075201200,44.97,21.0044,105.71,-1.04
121345584500,50.22,21.0042,210.62,14.86
92066321000,31.77,21.0012,283.26,-24.41
160566713700,35.9,21.0005,220.74,-64.52
82196921300,59.51,20.9978,25.51,16.71
90100542800,22.3,20.9967,261.7,-20.05
112752607700,0.44,20.9965,230.43,-34.61
51361011900,14.26,20.9964,23.68,-21.4
101924190700,51.46,20.9953,199.82,14.11
61797702000,26.68,20.9919,320.97,-24.44
113510246700,8.02,20.9898,197.22,-36.9
92553350600,22.31,20.989,239.82,-12.89
133330757700,64.2309,20.9868,212.058,28.9723
81460691000,11.39,20.983,11.01,-29.66
142294733400,13.13,20.9815,267.1,-23.6
132120624300,67.2271,20.9801,64.8133,28.9102
90211830200,14.49,20.9797,324.87,-41.05
80952423600,32.65,20.979,85.09,-33.72
182424250600,44.14,20.9782,209.77,-44.36
172654957000,68.8313,20.9778,343.846,29.6125
103526562200,47.68,20.9775,130.71,8.81
153124678900,36.82,20.9756,325.16,-9.23
100264394600,50.91,20.9755,131.43,-61.05
150620327000,73.574,20.9743,30.0241,-47.1808
83080387300,72.7665,20.9741,270.525,-44.2452
172772038600,61.1262,20.9741,70.2553,-81.766
93525704200,61.7181,20.9686,353.491,-43.8974
160643363300,69.0905,20.9677,348.796,-1.37066
122912746700,12.79,20.9665,239.08,-28.44
63535696001,61.6399,20.9653,334.646,-68.5636
142711815700,49.77,20.9616,142.4,-15.69
72085044400,35.29,20.9611,276.39,-0.93
42780378100,48.98,20.96,164.79,7.69
72820296000,64.6868,20.9592,212.82,-19.0981
180423569800,56.63,20.958,123.89,-58.65
172626959700,37.72,20.9579,353.18,-35.53
80136375800,37.33,20.9558,123.39,-72.36
151515030900,9.66,20.9525,220.78,-39.31
121704971100,13.14,20.9511,215.35,-45.56
110950003100,48.57,20.9508,322.29,10.31
182152038701,30.84,20.9505,178.64,-20.01
131635712401,54.52,20.9499,220.44,11.36
142046880601,66.4184,20.9473,338.41,31.1622
162953971800,63.139,20.9469,239.658,-14.9126
172950510700,67.1958,20.9437,229.428,-5.99478
141484469200,63.3181,20.94,277.983,-57.0555
61503439100,44.62,20.9391,185.53,-13.63
142147799600,37.82,20.9386,342.83,-29.16
180492278100,62.5861,20.9379,129.994,-79.4478
141115609101,17.07,20.9371,215.04,-32.94
91798562200,20.7,20.9359,41.71,-52.45
71444736900,36.99,20.9343,153.3,-18.11
122072408200,68.7857,20.9323,28.9134,-68.5858
60874948300,45.12,20.9316,165.42,4.76
82971552100,36.85,20.9284,166.34,-60.57
140431922000,24.76,20.9283,4.36,-37.86
102112819400,51.37,20.9283,236.24,-25.73
170543725200,33.82,20.928,29.23,-15.42
72115510200,34.96,20.926,248.9,-58.41
91683517300,41.14,20.9257,140.15,-0.13
173645969000,12.76,20.9246,105.04,-23.25
141607208600,62.9345,20.9216,40.6539,-53.3555
160134956700,27.2,20.9207,96.66,-55.19
112964200600,24.92,20.9183,332.4,-14.05
141977009400,12.94,20.9169,346.31,-24.4
60817981400,66.1652,20.9115,314.267,10.9056
162930403200,68.4777,20.9108,99.6538,8.1038
122873263000,51.13,20.9106,328.36,-24.9
110034700000,35.79,20.9098,78.54,-10.41
71703280200,32.13,20.9057,184.77,-16.68
112827942000,32.47,20.9054,62.98,-55.48
110970916900,43.51,20.9043,34.9,-27.44
90514161600,52.93,20.9033,141.72,-36.59
180951512300,64.1832,20.9023,84.0021,-27.2012
142882467901,63.7597,20.901,224.619,27.2819
120421900400,45.25,20.901,27.21,-34.72
122203439000,17.04,20.8933,231.4,-32.57
160398101500,40.38,20.8928,233.84,4.75
152175465500,16.34,20.892,275.52,-44.7
42953301600,64.7494,20.8909,74.104,-79.0974
111740992500,63.228,20.8906,130.742,-14.4777
83585366000,27.3,20.8893,88.41,-58.77
123042451001,21.49,20.8872,265.25,-16.93
113421065000,51.69,20.8858,291.74,-24.94
133402659100,50.43,20.8851,357.64,-29.51
131804638900,61.3857,20.8849,152.162,-22.7192
151802765300,43.98,20.8809,139.11,8.72
100746553700,36.71,20.8778,239.24,-25.95
162775942200,26.41,20.8752,342.16,-50.69
120928279701,55.79,20.873,346.55,-17.1
101528124000,35.32,20.8694,24.42,-40
62607619300,8.18,20.8686,66.09,-43.49
83265041400,34.17,20.8674,62.94,-31.06
180291201500,11.32,20.8653,297.19,-25.95
90774966200,25.62,20.8619,157.99,-54.98
91302858200,64.8242,20.8608,210.388,-68.4529
71871301300,47.46,20.8605,41.59,-14.29
131055000201,50.84,20.8537,223.53,-80.79
130818204600,22.35,20.8499,293.19,-20.54
152414540500,61.91,20.8498,46.6184,-79.181
143246324200,36.7,20.8465,97.88,-5.36
82916807000,16.59,20.8414,51.57,-50.08
140546101600,30.31,20.8405,123.26,-30.34
180426094100,53.14,20.8402,199.08,-10.58
112762089500,21.03,20.8388,191.72,-51.48
70512823900,7.1,20.8361,25.47,-39.65
110214141100,39.24,20.834,70.51,-4.2
140837740100,36.09,20.8335,286.83,-11.91
153598425600,64.7402,20.8322,131.45,-8.51946
50751111000,63.272,20.8321,247.248,-42.1706
111794676500,11.46,20.8314,212.68,-27.38
180496807300,8.24,20.8304,193.54,-37.7
163226558100,33.84,20.8301,112.5,-63.28
113444959000,22.79,20.8291,12.61,-25.31
90313150100,32.99,20.8287,33.89,-7.94
71657019500,8.48,20.8257,314.14,-29.92
92441659700,64.1719,20.8246,112.254,9.63386
131518466100,31.07,20.8221,28.02,-25.22
101990630300,46.64,20.8212,26.93,-77.64
123116513800,51.94,20.8211,59.77,15.93
100235406100,74.1133,20.8197,274.879,-70.5879
101314312500,45.66,20.815,131.86,1.89
91727347500,54.53,20.8136,53.09,-86.07
130276175000,33.5,20.8098,152.22,-5.69
61740615100,48.96,20.8091,11.01,-0.28
133398576900,42.99,20.8082,126.5,-52.48
81765089300,55.82,20.8073,229.98,20.16
130581407300,40.08,20.8068,16.53,-35.82
180817360800,49.66,20.8066,173.81,-42.03
171238506600,53.11,20.8064,314.77,16.48
90428056900,21.57,20.8055,202.73,-42.96
61356893700,24.42,20.8032,251.9,-18.53
51494613000,41.03,20.803,161,-4.69
162013733000,17.3,20.8025,215.53,-20.85
162094626900,57.52,20.7939,216.55,13.05
141030688600,70.5703,20.7929,14.3453,27.9674
112448593400,34.79,20.7924,63.1,-65.89
93286069900,37.83,20.7921,116.78,-46.51
111524672600,5.22,20.7897,192.69,-39.88
91795410500,49.44,20.7869,201.1,-17.73
170335648500,60.9645,20.7868,201.983,-45.0951
151134881400,7.78,20.7868,162.94,-27.87
81694538900,62.698,20.7861,107.52,-63.3491
90464741100,25.76,20.7855,88.1,-10.21
130706607300,33.61,20.785,238.9,-42.34
